PM1,PM2.5,PM10,Tempature,Gas,Humidity,Pressure,Altitude,TimeinSeconds,Time
0,0,0,23.1784375,55058,17.01921881292637,1012.3358433031196,7.613760977406228,1676509096.3666415,2023-02-15 16:58:16.366649
0,0,0,23.1784375,54879,17.01921881292637,1012.3307686225281,7.656042138193023,1676509097.5598285,2023-02-15 16:58:17.559837
0,0,0,23.178046875,55022,17.00962954434764,1012.3317976226796,7.647468713628204,1676509098.7612638,2023-02-15 16:58:18.761273
0,0,0,23.1784375,55022,17.01443405757723,1012.3324601826214,7.64194839972569,1676509099.9621289,2023-02-15 16:58:19.962138
0,0,0,23.178046875,55093,17.00962954434764,1012.3284145047066,7.675656206120105,1676509101.1552606,2023-02-15 16:58:21.155270
0,0,0,23.1794140625,54844,17.028838869265186,1012.3324250203046,7.6422413648844225,1676509102.3548295,2023-02-15 16:58:22.354838
0,0,0,23.1809765625,55093,17.0049948430583,1012.3384583924122,7.591972675886184,1676509103.5477467,2023-02-15 16:58:23.547756
0,0,0,23.1809765625,55022,17.009779230928256,1012.3300005581818,7.6624415021351675,1676509104.7475424,2023-02-15 16:58:24.747551
0,0,0,23.1815625,55309,17.005024773392286,1012.3293028251342,7.668254882680191,1676509105.9403603,2023-02-15 16:58:25.940370
0,0,0,23.1815625,55022,17.005024773392286,1012.3326859614717,7.640067257201232,1676509107.1340017,2023-02-15 16:58:27.134010
0,0,0,23.181953125,55093,17.000260526686567,1012.3350400887787,7.620453177255556,1676509108.327251,2023-02-15 16:58:28.327261
0,0,0,23.1821484375,55491,17.009839106849604,1012.3353713683176,7.617693030693836,1676509109.5225158,2023-02-15 16:58:29.522521
0,0,0,23.183125,55454,17.00510458851635,1012.3387193391405,7.5897985323637664,1676509110.7160454,2023-02-15 16:58:30.716051
0,0,0,23.183125,55418,17.00510458851635,1012.3353361939486,7.617986095584249,1676509111.9100447,2023-02-15 16:58:31.910050
0,0,0,23.184296875,55309,16.995596189774957,1012.3339407185423,7.629612887872437,1676509113.1039386,2023-02-15 16:58:33.103944
